,Season,Game_ID,Game_Date,Away_Team,Home_Team,Year,Rivalry,Day_Code,Holiday,First,Last,Home_All_Stars,Away_All_Stars,Home_Market_Size,Away_Market_Size,Home_Championships,Away_Championships,Home_Playoffs,Away_Playoffs,Home_Twitter,Away_Twitter,Home_Win_Pct,Away_Win_Pct,Total_Viewers
147,2016-17,21600181,11/18/2016,TOR,DEN,0,0,4,0,0,0,0.0,2.0,3921.0,7566.0,0.0,0.0,10.0,7.0,0.476,1.095,0.363636363636,0.636363636364,15187
148,2016-17,21600188,11/19/2016,BOS,DET,0,1,5,0,0,0,0.0,1.0,4938.0,6448.0,3.0,17.0,9.0,12.0,0.518,1.863,0.461538461538,0.5,15869
149,2016-17,21600185,11/19/2016,CHA,NOP,0,0,5,0,0,0,1.0,1.0,1559.0,3462.0,0.0,0.0,6.0,5.0,0.457,0.516,0.230769230769,0.727272727273,22051
150,2016-17,21600187,11/19/2016,DAL,ORL,0,0,5,0,0,0,0.0,0.0,3592.0,7090.0,0.0,1.0,9.0,15.0,1.337,0.879,0.416666666667,0.181818181818,9890
151,2016-17,21600191,11/19/2016,GSW,MIL,0,0,5,0,0,0,1.0,4.0,2255.0,6750.0,1.0,4.0,7.0,5.0,0.462,1.688,0.454545454545,0.833333333333,37770
152,2016-17,21600186,11/19/2016,MIA,WAS,0,0,5,0,0,0,1.0,0.0,5982.0,3842.0,1.0,3.0,6.0,12.0,0.493,3.335,0.272727272727,0.272727272727,12463
153,2016-17,21600190,11/19/2016,MIN,MEM,0,0,5,0,0,0,1.0,0.0,1604.0,4667.0,0.0,0.0,9.0,4.0,0.549,0.458,0.583333333333,0.363636363636,13000
154,2016-17,21600189,11/19/2016,PHX,PHI,0,0,5,0,0,0,0.0,0.0,7468.0,4545.0,3.0,0.0,8.0,7.0,0.618,0.513,0.166666666667,0.307692307692,11301
155,2016-17,21600184,11/19/2016,UTA,HOU,0,1,5,0,0,0,1.0,1.0,6579.0,2505.0,2.0,0.0,9.0,8.0,0.985,0.455,0.583333333333,0.538461538462,23656
156,2016-17,21600193,11/20/2016,ATL,NYK,0,0,6,0,0,0,1.0,1.0,19995.0,6032.0,2.0,1.0,5.0,9.0,1.393,0.53,0.416666666667,0.75,26525
157,2016-17,21600198,11/20/2016,CHI,LAL,0,0,6,0,0,0,0.0,1.0,17054.0,9474.0,16.0,6.0,12.0,10.0,4.81,2.505,0.538461538462,0.615384615385,29265
158,2016-17,21600195,11/20/2016,IND,OKC,0,0,6,0,0,0,1.0,0.0,1737.0,2642.0,1.0,0.0,8.0,11.0,1.285,0.716,0.615384615385,0.461538461538,33431
159,2016-17,21600194,11/20/2016,POR,BKN,0,0,6,0,0,0,0.0,0.0,19995.0,3010.0,0.0,1.0,9.0,9.0,0.648,0.576,0.333333333333,0.5,17475
160,2016-17,21600197,11/20/2016,UTA,DEN,0,0,6,0,0,0,0.0,1.0,3921.0,2505.0,0.0,0.0,10.0,8.0,0.476,0.455,0.333333333333,0.5,7274
161,2016-17,21600205,11/21/2016,BOS,MIN,0,0,0,0,0,0,0.0,1.0,4667.0,6448.0,0.0,17.0,4.0,12.0,0.458,1.863,0.333333333333,0.538461538462,16458
162,2016-17,21600202,11/21/2016,GSW,IND,0,0,0,0,0,0,0.0,4.0,2642.0,6750.0,0.0,4.0,11.0,5.0,0.716,1.688,0.5,0.846153846154,29362
163,2016-17,21600199,11/21/2016,MIA,PHI,0,0,0,0,0,0,0.0,0.0,7468.0,3842.0,3.0,3.0,8.0,12.0,0.618,3.335,0.230769230769,0.333333333333,17913
164,2016-17,21600204,11/21/2016,ORL,MIL,0,0,0,0,0,0,1.0,0.0,2255.0,3592.0,1.0,0.0,7.0,9.0,0.462,1.337,0.416666666667,0.461538461538,9893
165,2016-17,21600200,11/21/2016,PHX,WAS,0,0,0,0,0,0,1.0,0.0,5982.0,4545.0,1.0,0.0,6.0,7.0,0.493,0.513,0.25,0.285714285714,10283
166,2016-17,21600207,11/21/2016,TOR,LAC,0,0,0,0,0,0,1.0,2.0,17054.0,7566.0,0.0,0.0,6.0,7.0,0.93,1.095,0.857142857143,0.615384615385,24465
167,2016-17,21600210,11/22/2016,CHI,DEN,0,0,1,1,0,0,0.0,1.0,3921.0,9474.0,0.0,6.0,10.0,10.0,0.476,2.505,0.384615384615,0.642857142857,23234
168,2016-17,21600209,11/22/2016,NOP,ATL,0,0,1,1,0,0,1.0,1.0,6032.0,1559.0,1.0,0.0,9.0,6.0,0.53,0.457,0.692307692308,0.285714285714,15326
169,2016-17,21600211,11/22/2016,OKC,LAL,0,0,1,1,0,0,0.0,1.0,17054.0,1737.0,16.0,1.0,12.0,8.0,4.81,1.285,0.5,0.571428571429,36747
170,2016-17,21600208,11/22/2016,POR,NYK,0,0,1,1,0,0,1.0,0.0,19995.0,3010.0,2.0,1.0,5.0,9.0,1.393,0.576,0.461538461538,0.533333333333,29689
171,2016-17,21600216,11/23/2016,ATL,IND,0,0,2,1,0,0,1.0,1.0,2642.0,6032.0,0.0,1.0,11.0,9.0,0.716,0.53,0.466666666667,0.642857142857,7431
172,2016-17,21600221,11/23/2016,DEN,UTA,0,0,2,1,0,0,1.0,0.0,2505.0,3921.0,0.0,0.0,8.0,10.0,0.455,0.476,0.466666666667,0.428571428571,5940
173,2016-17,21600223,11/23/2016,LAL,GSW,0,0,2,1,0,0,4.0,0.0,6750.0,17054.0,4.0,16.0,5.0,12.0,1.688,4.81,0.857142857143,0.533333333333,36581
174,2016-17,21600212,11/23/2016,MEM,PHI,0,0,2,1,0,0,0.0,1.0,7468.0,1604.0,3.0,0.0,8.0,9.0,0.618,0.549,0.285714285714,0.642857142857,21969
175,2016-17,21600218,11/23/2016,MIA,DET,0,0,2,1,0,0,0.0,0.0,4938.0,3842.0,3.0,3.0,9.0,12.0,0.518,3.335,0.4,0.307692307692,6105
176,2016-17,21600222,11/23/2016,MIN,NOP,0,0,2,1,0,0,1.0,0.0,1559.0,4667.0,0.0,0.0,6.0,4.0,0.457,0.458,0.333333333333,0.307692307692,14783
177,2016-17,21600224,11/23/2016,OKC,SAC,0,0,2,1,0,0,1.0,1.0,3400.0,1737.0,1.0,1.0,6.0,8.0,0.459,1.285,0.357142857143,0.533333333333,14319
178,2016-17,21600214,11/23/2016,PHX,ORL,0,0,2,1,0,0,0.0,0.0,3592.0,4545.0,0.0,0.0,9.0,7.0,1.337,0.513,0.428571428571,0.266666666667,6173
179,2016-17,21600215,11/23/2016,POR,CLE,0,0,2,1,0,0,3.0,0.0,4053.0,3010.0,1.0,1.0,7.0,9.0,1.138,0.576,0.833333333333,0.5,35224
180,2016-17,21600213,11/23/2016,SAS,CHA,0,0,2,1,0,0,1.0,1.0,3462.0,2193.0,0.0,5.0,5.0,16.0,0.516,1.278,0.615384615385,0.785714285714,22375
181,2016-17,21600219,11/23/2016,TOR,HOU,0,0,2,1,0,0,1.0,2.0,6579.0,7566.0,2.0,0.0,9.0,7.0,0.985,1.095,0.642857142857,0.571428571429,14694
182,2016-17,21600231,11/25/2016,ATL,UTA,0,0,4,0,0,0,1.0,1.0,2505.0,6032.0,0.0,1.0,8.0,9.0,0.455,0.53,0.5,0.666666666667,6643
183,2016-17,21600234,11/25/2016,BKN,IND,0,0,4,0,0,0,1.0,0.0,2642.0,19995.0,0.0,0.0,11.0,9.0,0.716,0.648,0.4375,0.285714285714,4767
184,2016-17,21600228,11/25/2016,CHA,NYK,0,0,4,0,0,0,1.0,1.0,19995.0,3462.0,2.0,0.0,5.0,5.0,1.393,0.516,0.5,0.571428571429,27379
185,2016-17,21600227,11/25/2016,DAL,CLE,0,0,4,0,0,0,3.0,0.0,4053.0,7090.0,1.0,1.0,7.0,15.0,1.138,0.879,0.846153846154,0.142857142857,25988
186,2016-17,21600238,11/25/2016,GSW,LAL,0,0,4,0,0,0,0.0,4.0,17054.0,6750.0,16.0,4.0,12.0,5.0,4.81,1.688,0.5,0.866666666667,35529
187,2016-17,21600239,11/25/2016,HOU,SAC,0,0,4,0,0,0,1.0,1.0,3400.0,6579.0,1.0,2.0,6.0,9.0,0.459,0.985,0.4,0.6,9249
188,2016-17,21600230,11/25/2016,LAC,DET,0,0,4,0,0,0,0.0,1.0,4938.0,17054.0,3.0,0.0,9.0,6.0,0.518,0.93,0.4375,0.875,17516
189,2016-17,21600233,11/25/2016,MIA,MEM,0,0,4,0,0,0,1.0,0.0,1604.0,3842.0,0.0,3.0,9.0,12.0,0.549,3.335,0.666666666667,0.285714285714,6767
190,2016-17,21600236,11/25/2016,MIN,PHX,0,0,4,0,0,0,0.0,0.0,4545.0,4667.0,0.0,0.0,7.0,4.0,0.513,0.458,0.3125,0.285714285714,10789
191,2016-17,21600237,11/25/2016,NOP,POR,0,0,4,0,0,0,0.0,1.0,3010.0,1559.0,1.0,0.0,9.0,6.0,0.576,0.457,0.470588235294,0.375,11599
192,2016-17,21600235,11/25/2016,OKC,DEN,0,0,4,0,0,0,0.0,1.0,3921.0,1737.0,0.0,1.0,10.0,8.0,0.476,1.285,0.4,0.5,23764
193,2016-17,21600225,11/25/2016,SAS,BOS,0,0,4,0,0,0,1.0,1.0,6448.0,2193.0,17.0,5.0,12.0,16.0,1.863,1.278,0.6,0.8,28987
194,2016-17,21600232,11/25/2016,TOR,MIL,0,0,4,0,0,0,1.0,2.0,2255.0,7566.0,1.0,0.0,7.0,7.0,0.462,1.095,0.461538461538,0.6,15468
195,2016-17,21600226,11/25/2016,WAS,ORL,0,0,4,0,0,0,0.0,1.0,3592.0,5982.0,0.0,1.0,9.0,6.0,1.337,0.493,0.4,0.307692307692,14862
196,2016-17,21600243,11/26/2016,MEM,MIA,0,0,5,0,0,0,0.0,1.0,3842.0,1604.0,3.0,0.0,12.0,9.0,3.335,0.549,0.333333333333,0.625,16264
197,2016-17,21600244,11/26/2016,MIN,GSW,0,0,5,0,0,0,4.0,0.0,6750.0,4667.0,4.0,0.0,5.0,4.0,1.688,0.458,0.875,0.333333333333,38532
198,2016-17,21600241,11/26/2016,NYK,CHA,0,0,5,0,0,0,1.0,1.0,3462.0,19995.0,0.0,2.0,5.0,5.0,0.516,1.393,0.533333333333,0.533333333333,28648
199,2016-17,21600240,11/26/2016,SAS,WAS,0,0,5,0,0,0,1.0,1.0,5982.0,2193.0,1.0,5.0,6.0,16.0,0.493,1.278,0.357142857143,0.8125,19953
200,2016-17,21600252,11/27/2016,ATL,LAL,0,0,6,0,0,0,0.0,1.0,17054.0,6032.0,16.0,1.0,12.0,9.0,4.81,0.53,0.470588235294,0.625,18956
201,2016-17,21600245,11/27/2016,CLE,PHI,0,0,6,0,0,0,0.0,3.0,7468.0,4053.0,3.0,1.0,8.0,7.0,0.618,1.138,0.25,0.857142857143,34859
202,2016-17,21600251,11/27/2016,HOU,POR,0,0,6,0,0,0,0.0,1.0,3010.0,6579.0,1.0,2.0,9.0,9.0,0.576,0.985,0.5,0.625,14172
203,2016-17,21600249,11/27/2016,LAC,IND,0,0,6,0,0,0,1.0,1.0,2642.0,17054.0,0.0,0.0,11.0,6.0,0.716,0.93,0.470588235294,0.823529411765,15987
204,2016-17,21600248,11/27/2016,MIL,ORL,0,0,6,0,0,0,0.0,1.0,3592.0,2255.0,0.0,1.0,9.0,7.0,1.337,0.462,0.375,0.428571428571,8776
205,2016-17,21600247,11/27/2016,SAC,BKN,0,0,6,0,0,0,0.0,1.0,19995.0,3400.0,0.0,1.0,9.0,6.0,0.648,0.459,0.266666666667,0.375,9640
206,2016-17,21600259,11/28/2016,ATL,GSW,0,0,0,0,0,0,4.0,1.0,6750.0,6032.0,4.0,1.0,5.0,9.0,1.688,0.53,0.882352941176,0.588235294118,37234
207,2016-17,21600256,11/28/2016,BOS,MIA,0,0,0,0,0,0,0.0,1.0,3842.0,6448.0,3.0,17.0,12.0,12.0,3.335,1.863,0.3125,0.5625,11282
208,2016-17,21600257,11/28/2016,CHA,MEM,0,0,0,0,0,0,1.0,1.0,1604.0,3462.0,0.0,0.0,9.0,5.0,0.549,0.516,0.647058823529,0.5625,5784
209,2016-17,21600255,11/28/2016,OKC,NYK,0,0,0,0,0,0,1.0,1.0,19995.0,1737.0,2.0,1.0,5.0,8.0,1.393,1.285,0.5,0.555555555556,30631
210,2016-17,21600254,11/28/2016,PHI,TOR,0,0,0,0,0,0,2.0,0.0,7566.0,7468.0,0.0,3.0,7.0,8.0,1.095,0.618,0.625,0.235294117647,9669
211,2016-17,21600253,11/28/2016,SAC,WAS,0,0,0,0,0,0,1.0,1.0,5982.0,3400.0,1.0,1.0,6.0,6.0,0.493,0.459,0.333333333333,0.411764705882,16111
212,2016-17,21600258,11/28/2016,UTA,MIN,0,0,0,0,0,0,0.0,1.0,4667.0,2505.0,0.0,0.0,4.0,8.0,0.458,0.455,0.3125,0.529411764706,14293
213,2016-17,21600262,11/29/2016,CLE,MIL,0,0,1,0,0,0,1.0,3.0,2255.0,4053.0,1.0,1.0,7.0,7.0,0.462,1.138,0.466666666667,0.866666666667,30876
214,2016-17,21600260,11/29/2016,DET,CHA,0,0,1,0,0,0,1.0,0.0,3462.0,4938.0,0.0,3.0,5.0,9.0,0.516,0.518,0.588235294118,0.444444444444,13483
215,2016-17,21600265,11/29/2016,HOU,UTA,0,1,1,0,0,0,1.0,1.0,2505.0,6579.0,0.0,2.0,8.0,9.0,0.455,0.985,0.555555555556,0.647058823529,13192
216,2016-17,21600263,11/29/2016,LAL,NOP,0,0,1,0,0,0,1.0,0.0,1559.0,17054.0,0.0,16.0,6.0,12.0,0.457,4.81,0.333333333333,0.5,14674
217,2016-17,21600264,11/29/2016,ORL,SAS,0,0,1,0,0,0,1.0,0.0,2193.0,3592.0,5.0,0.0,16.0,9.0,1.278,1.337,0.823529411765,0.352941176471,14272
218,2016-17,21600274,11/30/2016,ATL,PHX,0,0,2,0,0,0,0.0,1.0,4545.0,6032.0,0.0,1.0,7.0,9.0,0.513,0.53,0.277777777778,0.555555555556,9606
219,2016-17,21600267,11/30/2016,DET,BOS,0,1,2,0,0,0,1.0,0.0,6448.0,4938.0,17.0,3.0,12.0,9.0,1.863,0.518,0.588235294118,0.473684210526,14636
220,2016-17,21600275,11/30/2016,IND,POR,0,0,2,0,0,0,0.0,1.0,3010.0,2642.0,1.0,0.0,9.0,11.0,0.576,0.716,0.473684210526,0.5,9376
221,2016-17,21600269,11/30/2016,LAL,CHI,0,0,2,0,0,0,1.0,0.0,9474.0,17054.0,6.0,16.0,10.0,12.0,2.505,4.81,0.625,0.473684210526,27306
222,2016-17,21600268,11/30/2016,MEM,TOR,0,0,2,0,0,0,2.0,1.0,7566.0,1604.0,0.0,0.0,7.0,9.0,1.095,0.549,0.647058823529,0.611111111111,12089
223,2016-17,21600273,11/30/2016,MIA,DEN,0,0,2,0,0,0,0.0,0.0,3921.0,3842.0,0.0,3.0,10.0,12.0,0.476,3.335,0.411764705882,0.294117647059,7407
224,2016-17,21600271,11/30/2016,NYK,MIN,0,0,2,0,0,0,0.0,1.0,4667.0,19995.0,0.0,2.0,4.0,5.0,0.458,1.393,0.294117647059,0.470588235294,23718
225,2016-17,21600272,11/30/2016,SAS,DAL,0,0,2,0,0,0,0.0,1.0,7090.0,2193.0,1.0,5.0,15.0,16.0,0.879,1.278,0.1875,0.777777777778,14271
226,2016-17,21600270,11/30/2016,WAS,OKC,0,0,2,0,0,0,1.0,1.0,1737.0,5982.0,1.0,1.0,8.0,6.0,1.285,0.493,0.578947368421,0.375,23238
227,2016-17,21600281,12/1/2016,HOU,GSW,0,0,3,0,0,0,4.0,1.0,6750.0,6579.0,4.0,2.0,5.0,9.0,1.688,0.985,0.888888888889,0.611111111111,51648
228,2016-17,21600279,12/1/2016,LAC,CLE,0,0,3,0,0,0,3.0,1.0,4053.0,17054.0,1.0,0.0,7.0,6.0,1.138,0.93,0.8125,0.736842105263,41615
229,2016-17,21600280,12/1/2016,MIA,UTA,0,0,3,0,0,0,1.0,0.0,2505.0,3842.0,0.0,3.0,8.0,12.0,0.455,3.335,0.578947368421,0.333333333333,13560
230,2016-17,21600277,12/1/2016,MIL,BKN,0,0,3,0,0,0,0.0,1.0,19995.0,2255.0,0.0,1.0,9.0,7.0,0.648,0.462,0.294117647059,0.5,12311
231,2016-17,21600278,12/1/2016,ORL,MEM,0,0,3,0,0,0,1.0,0.0,1604.0,3592.0,0.0,0.0,9.0,9.0,0.549,1.337,0.578947368421,0.388888888889,12176
232,2016-17,21600286,12/2/2016,CLE,CHI,0,1,4,0,0,0,1.0,3.0,9474.0,4053.0,6.0,1.0,10.0,7.0,2.505,1.138,0.588235294118,0.764705882353,46093
233,2016-17,21600288,12/2/2016,DET,ATL,0,0,4,0,0,0,1.0,0.0,6032.0,4938.0,1.0,3.0,9.0,9.0,0.53,0.518,0.526315789474,0.5,5376
234,2016-17,21600290,12/2/2016,HOU,DEN,0,0,4,0,0,0,0.0,1.0,3921.0,6579.0,0.0,2.0,10.0,9.0,0.476,0.985,0.388888888889,0.631578947368,13327
235,2016-17,21600284,12/2/2016,LAL,TOR,0,0,4,0,0,0,2.0,0.0,7566.0,17054.0,0.0,16.0,7.0,12.0,1.095,4.81,0.666666666667,0.5,14877
236,2016-17,21600285,12/2/2016,MIN,NYK,0,0,4,0,0,0,1.0,0.0,19995.0,4667.0,2.0,0.0,5.0,4.0,1.393,0.458,0.5,0.277777777778,22862
237,2016-17,21600282,12/2/2016,ORL,PHI,0,0,4,0,0,0,0.0,0.0,7468.0,3592.0,3.0,0.0,8.0,9.0,0.618,1.337,0.222222222222,0.368421052632,14635
238,2016-17,21600283,12/2/2016,SAC,BOS,0,0,4,0,0,0,1.0,1.0,6448.0,3400.0,17.0,1.0,12.0,6.0,1.863,0.459,0.555555555556,0.388888888889,15651
239,2016-17,21600289,12/2/2016,WAS,SAS,0,0,4,0,0,0,1.0,1.0,2193.0,5982.0,5.0,1.0,16.0,6.0,1.278,0.493,0.789473684211,0.352941176471,22345
240,2016-17,21600293,12/3/2016,ATL,TOR,0,0,5,0,0,0,2.0,0.0,7566.0,6032.0,0.0,1.0,7.0,9.0,1.095,0.53,0.684210526316,0.5,10938
241,2016-17,21600291,12/3/2016,BKN,MIL,0,0,5,0,0,0,1.0,0.0,2255.0,19995.0,1.0,0.0,7.0,9.0,0.462,0.648,0.529411764706,0.277777777778,17952
242,2016-17,21600294,12/3/2016,BOS,PHI,0,1,5,0,0,0,0.0,1.0,7468.0,6448.0,3.0,17.0,8.0,12.0,0.618,1.863,0.210526315789,0.578947368421,17192
243,2016-17,21600296,12/3/2016,CHI,DAL,0,0,5,0,0,0,0.0,1.0,7090.0,9474.0,1.0,6.0,15.0,10.0,0.879,2.505,0.166666666667,0.611111111111,12441
244,2016-17,21600298,12/3/2016,MIA,POR,0,0,5,0,0,0,0.0,0.0,3010.0,3842.0,1.0,3.0,9.0,12.0,0.576,3.335,0.5,0.368421052632,10762
245,2016-17,21600303,12/4/2016,IND,LAC,0,0,6,0,0,0,1.0,1.0,17054.0,2642.0,0.0,0.0,6.0,11.0,0.93,0.716,0.761904761905,0.473684210526,19669
246,2016-17,21600301,12/4/2016,NOP,OKC,0,0,6,0,0,0,1.0,1.0,1737.0,1559.0,1.0,0.0,8.0,6.0,1.285,0.457,0.6,0.35,25609
247,2016-17,21600300,12/4/2016,ORL,DET,0,0,6,0,0,0,0.0,0.0,4938.0,3592.0,3.0,0.0,9.0,9.0,0.518,1.337,0.52380952381,0.4,13916
248,2016-17,21600302,12/4/2016,SAC,NYK,0,0,6,0,0,0,1.0,1.0,19995.0,3400.0,2.0,1.0,5.0,6.0,1.393,0.459,0.526315789474,0.368421052632,23499
249,2016-17,21600311,12/5/2016,BOS,HOU,0,0,0,0,0,0,1.0,1.0,6579.0,6448.0,2.0,17.0,9.0,12.0,0.985,1.863,0.65,0.6,18199
250,2016-17,21600312,12/5/2016,CHA,DAL,0,0,0,0,0,0,0.0,1.0,7090.0,3462.0,1.0,0.0,15.0,5.0,0.879,0.516,0.210526315789,0.55,7203
251,2016-17,21600305,12/5/2016,CLE,TOR,0,0,0,0,0,0,2.0,3.0,7566.0,4053.0,0.0,1.0,7.0,7.0,1.095,1.138,0.7,0.722222222222,34190
252,2016-17,21600307,12/5/2016,OKC,ATL,0,0,0,0,0,0,1.0,1.0,6032.0,1737.0,1.0,1.0,9.0,8.0,0.53,1.285,0.47619047619,0.619047619048,22026
253,2016-17,21600309,12/5/2016,SAS,MIL,0,0,0,0,0,0,1.0,1.0,2255.0,2193.0,1.0,5.0,7.0,16.0,0.462,1.278,0.555555555556,0.8,20959
254,2016-17,21600313,12/5/2016,UTA,LAL,0,0,0,0,0,0,0.0,1.0,17054.0,2505.0,16.0,0.0,12.0,8.0,4.81,0.455,0.454545454545,0.571428571429,14847
255,2016-17,21600306,12/5/2016,WAS,BKN,0,0,0,0,0,0,0.0,1.0,19995.0,5982.0,0.0,1.0,9.0,6.0,0.648,0.493,0.263157894737,0.333333333333,8450
256,2016-17,21600317,12/6/2016,CHI,DET,0,1,1,0,0,0,0.0,1.0,4938.0,9474.0,3.0,6.0,9.0,10.0,0.518,2.505,0.5,0.55,17294
257,2016-17,21600316,12/6/2016,NYK,MIA,0,1,1,0,0,0,0.0,1.0,3842.0,19995.0,3.0,2.0,12.0,5.0,3.335,1.393,0.35,0.55,24024
258,2016-17,21600318,12/6/2016,PHI,MEM,0,0,1,0,0,0,1.0,0.0,1604.0,7468.0,0.0,3.0,9.0,8.0,0.549,0.618,0.636363636364,0.190476190476,13211
259,2016-17,21600320,12/6/2016,PHX,UTA,0,0,1,0,0,0,1.0,0.0,2505.0,4545.0,0.0,0.0,8.0,7.0,0.455,0.513,0.590909090909,0.3,11534
260,2016-17,21600319,12/6/2016,SAS,MIN,0,0,1,0,0,0,0.0,1.0,4667.0,2193.0,0.0,5.0,4.0,16.0,0.458,1.278,0.3,0.809523809524,22517
261,2016-17,21600322,12/7/2016,BOS,ORL,0,0,2,0,0,0,0.0,0.0,3592.0,6448.0,0.0,17.0,9.0,12.0,1.337,1.863,0.454545454545,0.571428571429,12283
262,2016-17,21600327,12/7/2016,CLE,NYK,0,0,2,0,0,0,1.0,3.0,19995.0,4053.0,2.0,1.0,5.0,7.0,1.393,1.138,0.571428571429,0.736842105263,29581
263,2016-17,21600321,12/7/2016,DET,CHA,0,0,2,0,0,0,1.0,0.0,3462.0,4938.0,0.0,3.0,5.0,9.0,0.516,0.518,0.571428571429,0.521739130435,11351
264,2016-17,21600330,12/7/2016,GSW,LAC,0,0,2,0,0,0,1.0,4.0,17054.0,6750.0,0.0,4.0,6.0,5.0,0.93,1.688,0.727272727273,0.857142857143,38097
265,2016-17,21600329,12/7/2016,IND,PHX,0,0,2,0,0,0,0.0,1.0,4545.0,2642.0,0.0,0.0,7.0,11.0,0.513,0.716,0.285714285714,0.47619047619,6727
266,2016-17,21600326,12/7/2016,LAL,HOU,0,0,2,0,0,0,1.0,0.0,6579.0,17054.0,2.0,16.0,9.0,12.0,0.985,4.81,0.666666666667,0.434782608696,13980
267,2016-17,21600324,12/7/2016,MIA,ATL,0,0,2,0,0,0,1.0,0.0,6032.0,3842.0,1.0,3.0,9.0,12.0,0.53,3.335,0.454545454545,0.333333333333,9010
268,2016-17,21600325,12/7/2016,POR,MIL,0,0,2,0,0,0,1.0,0.0,2255.0,3010.0,1.0,1.0,7.0,9.0,0.462,0.576,0.526315789474,0.545454545455,14175
269,2016-17,21600328,12/7/2016,SAC,DAL,0,0,2,0,0,0,0.0,1.0,7090.0,3400.0,1.0,1.0,15.0,6.0,0.879,0.459,0.2,0.35,5694
270,2016-17,21600332,12/8/2016,DEN,WAS,0,0,3,0,0,0,1.0,0.0,5982.0,3921.0,1.0,0.0,6.0,10.0,0.493,0.476,0.35,0.363636363636,14510
271,2016-17,21600335,12/8/2016,GSW,UTA,0,0,3,0,0,0,1.0,4.0,2505.0,6750.0,0.0,4.0,8.0,5.0,0.455,1.688,0.608695652174,0.863636363636,36514
272,2016-17,21600331,12/8/2016,MIN,TOR,0,0,3,0,0,0,2.0,0.0,7566.0,4667.0,0.0,0.0,7.0,4.0,1.095,0.458,0.666666666667,0.285714285714,25777
273,2016-17,21600334,12/8/2016,PHI,NOP,0,0,3,0,0,0,1.0,0.0,1559.0,7468.0,0.0,3.0,6.0,8.0,0.457,0.618,0.318181818182,0.181818181818,13993
274,2016-17,21600333,12/8/2016,POR,MEM,0,0,3,0,0,0,1.0,0.0,1604.0,3010.0,0.0,1.0,9.0,9.0,0.549,0.576,0.652173913043,0.521739130435,16149
275,2016-17,21600336,12/8/2016,SAS,CHI,0,0,3,0,0,0,1.0,1.0,9474.0,2193.0,6.0,5.0,10.0,16.0,2.505,1.278,0.52380952381,0.818181818182,31486
276,2016-17,21600340,12/9/2016,ATL,MIL,0,0,4,0,0,0,1.0,1.0,2255.0,6032.0,1.0,1.0,7.0,9.0,0.462,0.53,0.55,0.478260869565,17048
277,2016-17,21600342,12/9/2016,DET,MIN,0,0,4,0,0,0,0.0,0.0,4667.0,4938.0,0.0,3.0,4.0,9.0,0.458,0.518,0.272727272727,0.5,9466
278,2016-17,21600341,12/9/2016,HOU,OKC,0,0,4,0,0,0,1.0,1.0,1737.0,6579.0,1.0,2.0,8.0,9.0,1.285,0.985,0.636363636364,0.681818181818,43209
279,2016-17,21600343,12/9/2016,IND,DAL,0,0,4,0,0,0,0.0,1.0,7090.0,2642.0,1.0,0.0,15.0,11.0,0.879,0.716,0.190476190476,0.5,11289
280,2016-17,21600338,12/9/2016,MIA,CLE,0,0,4,0,0,0,3.0,0.0,4053.0,3842.0,1.0,3.0,7.0,12.0,1.138,3.335,0.75,0.318181818182,33149
281,2016-17,21600345,12/9/2016,NYK,SAC,0,0,4,0,0,0,1.0,1.0,3400.0,19995.0,1.0,2.0,6.0,5.0,0.459,1.393,0.380952380952,0.545454545455,22565
282,2016-17,21600344,12/9/2016,PHX,LAL,0,0,4,0,0,0,0.0,0.0,17054.0,4545.0,16.0,0.0,12.0,7.0,4.81,0.513,0.416666666667,0.272727272727,19042
283,2016-17,21600339,12/9/2016,TOR,BOS,0,0,4,0,0,0,0.0,2.0,6448.0,7566.0,17.0,0.0,12.0,7.0,1.863,1.095,0.590909090909,0.681818181818,21257
284,2016-17,21600353,12/10/2016,BKN,SAS,0,0,5,0,0,0,1.0,0.0,2193.0,19995.0,5.0,0.0,16.0,9.0,1.278,0.648,0.782608695652,0.285714285714,10809
285,2016-17,21600349,12/10/2016,CHA,CLE,0,0,5,0,0,0,3.0,1.0,4053.0,3462.0,1.0,0.0,7.0,5.0,1.138,0.516,0.761904761905,0.608695652174,27697
286,2016-17,21600352,12/10/2016,DAL,HOU,0,1,5,0,0,0,1.0,0.0,6579.0,7090.0,2.0,1.0,9.0,15.0,0.985,0.879,0.695652173913,0.227272727273,10651
287,2016-17,21600347,12/10/2016,DEN,ORL,0,0,5,0,0,0,0.0,0.0,3592.0,3921.0,0.0,0.0,9.0,10.0,1.337,0.476,0.416666666667,0.347826086957,8331
288,2016-17,21600350,12/10/2016,MIA,CHI,0,1,5,0,0,0,1.0,0.0,9474.0,3842.0,6.0,3.0,10.0,12.0,2.505,3.335,0.545454545455,0.304347826087,15729
289,2016-17,21600346,12/10/2016,MIL,WAS,0,0,5,0,0,0,1.0,1.0,5982.0,2255.0,1.0,1.0,6.0,7.0,0.493,0.462,0.380952380952,0.52380952381,15249
290,2016-17,21600354,12/10/2016,SAC,UTA,0,0,5,0,0,0,1.0,1.0,2505.0,3400.0,0.0,1.0,8.0,6.0,0.455,0.459,0.583333333333,0.363636363636,8920
291,2016-17,21600357,12/11/2016,BOS,OKC,0,0,6,0,0,0,1.0,0.0,1737.0,6448.0,1.0,17.0,8.0,12.0,1.285,1.863,0.608695652174,0.565217391304,28555
